Timestamp,Open,High,Low,Close,Volume
1578009600000,6244.33,6607.39,6244.33,6581.57,2.541087
1578052800000,6552.79,6608.59,6494.83,6568.73,1.017893
1578096000000,6558.96,6586.27,6533.6,6539.78,0.142934
1578139200000,6570.63,6690.0,6520.12,6568.18,1.6867109999999998
1578182400000,6590.9,6699.28,6568.18,6655.44,1.234016
1578225600000,6659.09,6692.0,6583.4,6589.0,2.131329
1578268800000,6568.18,6780.0,6515.58,6750.0,4.501442
1578312000000,6750.0,6950.0,6500.0,6914.15,5.748741
1578355200000,6942.65,7135.43,6942.65,7079.89,5.233495
1578398400000,7070.42,7352.71,6900.0,7315.6,24.283906
1578441600000,7353.14,7552.26,7353.14,7433.17,3.39318
1578484800000,7465.81,7552.26,7079.19,7239.17,18.796978
1578528000000,7209.85,7209.85,7075.01,7075.01,2.016151
1578571200000,7105.28,7181.62,6983.08,7030.39,19.880789
1578614400000,7059.9,7059.9,6924.0,7040.0,1.56217
1578657600000,7102.9,7350.0,7088.89,7350.0,2.372782
1578700800000,7350.0,7398.82,7168.68,7221.08,4.409041
1578744000000,7228.26,7438.1,7225.27,7225.27,1.500801
1578787200000,7213.35,7312.54,7171.15,7276.99,0.5455209999999999
1578830400000,7286.61,7352.97,7251.15,7352.97,4.590052
1578873600000,7352.97,7352.97,7247.06,7271.4,1.2081439999999999
1578916800000,7257.69,7332.16,7250.6,7306.14,1.945109
1578960000000,7288.12,7678.46,7288.12,7664.01,5.952288
1579003200000,7664.01,7970.49,7543.98,7894.24,26.814885
1579046400000,7895.5,7989.59,7705.73,7840.0,12.761856
1579089600000,7840.0,7970.49,7763.64,7881.35,4.592001
1579132800000,7906.51,7917.05,7699.0,7800.0,4.260961
1579176000000,7800.33,7850.0,7725.74,7845.98,6.681149
1579219200000,7816.48,8064.16,7816.48,8004.0,6.058994
1579262400000,7989.53,8075.59,7904.29,8035.0,10.374336
1579305600000,8025.0,8073.44,7950.0,7966.22,5.466442
1579348800000,7994.87,8077.1,7968.7,8050.0,9.176555
1579392000000,8067.93,8271.43,7714.84,7795.05,21.637228
1579435200000,7819.9,7927.26,7673.53,7838.11,12.631991
1579478400000,7853.71,7853.72,7622.1,7788.2,17.017919
1579521600000,7753.06,7904.29,7250.6,7778.83,44.196038
1579564800000,7754.25,7843.97,7550.0,7783.67,30.35026
1579608000000,7745.4,7919.13,7637.0,7893.54,26.893982
1579651200000,7880.0,7920.0,7764.65,7774.0,2.136223
1579694400000,7787.92,7830.0,7734.63,7790.1,5.098009
1579737600000,7771.01,7794.14,7450.0,7588.68,6.09325
1579780800000,7568.1,7607.76,7440.98,7518.0,10.878844
1579824000000,7566.48,7593.2,7433.38,7573.74,5.447288
1579867200000,7607.76,7705.73,7584.5,7599.48,4.6260069999999995
1579910400000,7599.48,7599.48,7475.88,7538.71,2.858999
1579953600000,7507.3,7617.25,7505.22,7573.36,3.637061
1579996800000,7534.04,7700.0,7505.0,7657.99,2.767151
1580040000000,7632.7,7793.06,7632.0,7793.06,3.072846
1580083200000,7780.67,7900.0,7760.14,7900.0,2.8742419999999997
1580126400000,7904.3,8137.95,7838.11,8055.42,7.167552
1580169600000,8055.42,8270.0,8055.42,8228.45,8.959033999999999
1580212800000,8230.1,8503.0,8049.59,8498.23,11.395655
1580256000000,8518.09,8585.0,8392.79,8412.16,11.398379
1580299200000,8380.44,8550.7,8373.88,8438.07,6.865646
1580342400000,8424.04,8517.72,8301.13,8470.0,9.471168
1580385600000,8490.02,8669.55,8340.0,8598.0,19.455966
1580428800000,8618.47,8633.26,8412.0,8449.64,5.470253
1580472000000,8430.6,8461.75,8302.36,8411.38,8.400776
1580515200000,8425.26,8550.0,8394.65,8394.65,1.382994
1580558400000,8418.86,8469.9,8374.93,8466.33,1.8351169999999999
1580601600000,8458.46,8500.0,8262.01,8500.0,2.359184
1580644800000,8500.0,8546.5,8425.32,8429.12,6.45089
1580688000000,8399.73,8647.0,8350.0,8449.27,8.612119
1580731200000,8436.85,8462.52,8336.95,8407.48,6.364597
1580774400000,8411.62,8454.31,8197.3,8309.19,13.129042
1580817600000,8302.58,8346.0,8231.04,8304.62,3.552324
1580860800000,8322.97,8534.9,8271.19,8498.03,10.235036
1580904000000,8534.0,8928.86,8515.34,8739.96,18.082369
1580947200000,8753.44,8794.95,8652.25,8794.95,2.576383
1580990400000,8815.0,8947.55,8762.05,8865.47,10.421277
1581033600000,8883.18,8993.36,8859.99,8993.36,5.613398
1581076800000,8934.23,8964.12,8847.45,8947.0,4.461009
1581120000000,8931.97,8998.0,8836.0,8963.62,2.636723
1581163200000,8952.8,9100.0,8924.77,9044.88,3.80999
1581206400000,9050.22,9274.4,9036.35,9237.53,4.472721
1581249600000,9217.0,9284.0,9155.16,9244.0,4.7271909999999995
1581292800000,9265.3,9294.33,8875.0,8953.0,8.441433
1581336000000,8941.3,9087.65,8911.49,9031.31,8.065865
1581379200000,9010.83,9010.83,8900.0,8982.37,2.956475
1581422400000,8963.28,9475.0,8879.54,9364.75,24.71266
1581465600000,9424.06,9584.59,9287.15,9498.89,10.471243
1581508800000,9470.1,9597.35,9357.14,9478.0,16.18698
1581552000000,9497.98,9655.57,9231.06,9348.7,16.205295
1581595200000,9324.64,9682.5,9324.64,9430.51,24.869097
1581638400000,9410.51,9490.04,9238.63,9467.14,14.532176
1581681600000,9459.0,9586.16,9395.44,9550.7,13.183665
1581724800000,9552.0,9586.16,9419.33,9452.5,5.163034
1581768000000,9436.28,9492.39,9025.0,9139.48,24.176531
1581811200000,9100.0,9279.84,9016.0,9161.04,12.273869
1581854400000,9161.09,9250.0,8883.88,9161.25,26.094448
1581897600000,9129.29,9190.97,8838.37,8882.5,13.405887
1581940800000,8872.66,8979.41,8726.24,8924.14,28.223728
1581984000000,8939.41,9070.1,8891.81,8955.08,9.712518
1582027200000,8955.08,9500.0,8835.12,9431.53,14.754483
1582070400000,9426.61,9434.74,9300.0,9420.79,4.433008
1582113600000,9420.79,9520.0,8679.89,8892.56,20.361951
1582156800000,8920.0,8948.22,8780.08,8891.43,11.413007
1582200000000,8860.0,8994.23,8738.86,8918.84,24.867587
1582243200000,8891.81,9040.0,8848.22,9002.72,6.771593
1582286400000,9013.67,9049.65,8850.0,8927.52,10.122483
1582329600000,8925.63,8956.86,8836.25,8856.23,11.160002
1582372800000,8882.16,8950.0,8869.23,8938.69,1.562979
1582416000000,8914.87,9219.23,8914.87,9065.58,5.9565079999999995
1582459200000,9080.5,9234.76,9064.9,9207.92,10.479252
1582502400000,9200.13,9234.85,8900.0,9086.23,12.083784
1582545600000,9100.0,9100.0,8743.13,8890.79,12.451515
1582588800000,8854.58,8875.0,8765.0,8875.0,2.447131
1582632000000,8900.21,8923.31,8483.12,8570.92,28.911463
