Timestamp,Open,High,Low,Close,Volume
1578038400000,6244.33,6506.73,6244.33,6506.73,0.310455
1578042000000,6548.22,6551.62,6548.22,6551.62,0.05
1578045600000,6565.43,6565.43,6565.38,6565.43,0.10145599999999999
1578049200000,6565.43,6607.39,6535.82,6581.57,2.079176
1578052800000,6581.57,6581.57,6581.57,6581.57,0.0
1578056400000,6552.79,6581.57,6548.5,6581.57,0.098878
1578060000000,6505.82,6505.82,6505.82,6505.82,0.00169
1578063600000,6494.83,6505.82,6494.83,6505.82,0.10222
1578067200000,6608.59,6608.59,6599.71,6599.71,0.005718
1578070800000,6599.71,6599.72,6566.96,6566.96,0.092842
1578074400000,6566.96,6573.79,6566.96,6573.79,0.007088
1578078000000,6542.05,6550.23,6542.05,6550.23,0.200982
1578081600000,6567.81,6567.81,6543.35,6543.35,0.292741
1578085200000,6543.35,6543.35,6543.35,6543.35,0.194353
1578088800000,6516.32,6516.32,6516.32,6516.32,0.009113999999999999
1578092400000,6535.13,6568.73,6535.13,6568.73,0.012267
1578096000000,6558.96,6559.15,6558.96,6559.15,0.003565
1578099600000,6549.84,6549.84,6549.84,6549.84,0.00353
1578103200000,6549.84,6549.84,6549.84,6549.84,0.0
1578106800000,6549.84,6553.5,6533.6,6533.6,0.077869
1578110400000,6533.6,6533.6,6533.6,6533.6,0.0
1578114000000,6573.79,6573.79,6573.79,6573.79,0.015517999999999999
1578117600000,6573.79,6573.79,6573.79,6573.79,0.024881
1578121200000,6573.79,6573.79,6573.79,6573.79,0.000578
1578124800000,6573.79,6573.79,6573.79,6573.79,0.0
1578128400000,6573.79,6573.79,6573.79,6573.79,0.011717
1578132000000,6573.79,6586.27,6573.79,6586.27,0.003276
1578135600000,6539.78,6539.78,6539.78,6539.78,0.002
1578139200000,6570.63,6600.05,6561.54,6561.54,1.173297
1578142800000,6539.66,6545.0,6539.66,6545.0,0.168269
1578146400000,6520.12,6550.0,6520.12,6550.0,0.005435
1578150000000,6530.84,6530.84,6530.84,6530.84,0.005657
1578153600000,6530.84,6530.84,6530.84,6530.84,0.002078
1578157200000,6530.84,6530.84,6530.84,6530.84,0.0
1578160800000,6577.8,6690.0,6530.84,6530.84,0.20741
1578164400000,6535.77,6535.77,6528.53,6535.77,0.007873
1578168000000,6561.66,6583.02,6550.0,6583.02,0.11065699999999999
1578171600000,6554.64,6568.18,6554.64,6568.18,0.0060349999999999996
1578175200000,6568.18,6568.18,6568.18,6568.18,0.0
1578178800000,6568.18,6568.18,6568.18,6568.18,0.0
