Timestamp,Open,High,Low,Close,Volume
1578115800000,6573.79,6573.79,6573.79,6573.79,0.015517999999999999
1578116700000,6573.79,6573.79,6573.79,6573.79,0.0
1578117600000,6573.79,6573.79,6573.79,6573.79,0.0
1578118500000,6573.79,6573.79,6573.79,6573.79,0.018564999999999998
1578119400000,6573.79,6573.79,6573.79,6573.79,0.0063159999999999996
1578120300000,6573.79,6573.79,6573.79,6573.79,0.0
1578121200000,6573.79,6573.79,6573.79,6573.79,0.0
1578122100000,6573.79,6573.79,6573.79,6573.79,0.000578
1578123000000,6573.79,6573.79,6573.79,6573.79,0.0
1578123900000,6573.79,6573.79,6573.79,6573.79,0.0
1578124800000,6573.79,6573.79,6573.79,6573.79,0.0
1578125700000,6573.79,6573.79,6573.79,6573.79,0.0
1578126600000,6573.79,6573.79,6573.79,6573.79,0.0
1578127500000,6573.79,6573.79,6573.79,6573.79,0.0
1578128400000,6573.79,6573.79,6573.79,6573.79,0.0
1578129300000,6573.79,6573.79,6573.79,6573.79,0.0
1578130200000,6573.79,6573.79,6573.79,6573.79,0.0031569999999999997
1578131100000,6573.79,6573.79,6573.79,6573.79,0.00856
1578132000000,6573.79,6573.79,6573.79,6573.79,0.0
1578132900000,6573.79,6573.79,6573.79,6573.79,0.0
1578133800000,6573.79,6573.79,6573.79,6573.79,0.0
1578134700000,6573.79,6586.27,6573.79,6586.27,0.003276
1578135600000,6586.27,6586.27,6586.27,6586.27,0.0
1578136500000,6586.27,6586.27,6586.27,6586.27,0.0
1578137400000,6539.78,6539.78,6539.78,6539.78,0.002
1578138300000,6539.78,6539.78,6539.78,6539.78,0.0
1578139200000,6539.78,6539.78,6539.78,6539.78,0.0
1578140100000,6570.63,6600.05,6570.63,6572.69,1.096
1578141000000,6569.4,6569.87,6562.63,6566.5,0.067158
1578141900000,6561.54,6561.54,6561.54,6561.54,0.010138999999999999
1578142800000,6561.54,6561.54,6561.54,6561.54,0.0
1578143700000,6561.54,6561.54,6561.54,6561.54,0.0
1578144600000,6539.66,6539.66,6539.66,6539.66,0.0044789999999999995
1578145500000,6545.0,6545.0,6545.0,6545.0,0.16379000000000002
1578146400000,6520.12,6520.12,6520.12,6520.12,0.0034349999999999997
1578147300000,6520.12,6520.12,6520.12,6520.12,0.0
1578148200000,6550.0,6550.0,6550.0,6550.0,0.002
1578149100000,6550.0,6550.0,6550.0,6550.0,0.0
1578150000000,6550.0,6550.0,6550.0,6550.0,0.0
1578150900000,6530.84,6530.84,6530.84,6530.84,0.005657
1578151800000,6530.84,6530.84,6530.84,6530.84,0.0
1578152700000,6530.84,6530.84,6530.84,6530.84,0.0
1578153600000,6530.84,6530.84,6530.84,6530.84,0.0
1578154500000,6530.84,6530.84,6530.84,6530.84,0.002078
1578155400000,6530.84,6530.84,6530.84,6530.84,0.0
1578156300000,6530.84,6530.84,6530.84,6530.84,0.0
1578157200000,6530.84,6530.84,6530.84,6530.84,0.0
1578158100000,6530.84,6530.84,6530.84,6530.84,0.0
1578159000000,6530.84,6530.84,6530.84,6530.84,0.0
1578159900000,6530.84,6530.84,6530.84,6530.84,0.0
1578160800000,6577.8,6577.8,6577.8,6577.8,0.004105999999999999
1578161700000,6577.8,6577.8,6577.8,6577.8,0.0015459999999999998
1578162600000,6580.0,6690.0,6530.84,6530.84,0.037628
1578163500000,6548.91,6548.91,6530.84,6530.84,0.16413000000000003
1578164400000,6535.77,6535.77,6535.77,6535.77,0.0023669999999999997
1578165300000,6528.53,6535.77,6528.53,6535.77,0.005506
1578166200000,6535.77,6535.77,6535.77,6535.77,0.0
1578167100000,6535.77,6535.77,6535.77,6535.77,0.0
1578168000000,6561.66,6561.66,6550.0,6550.0,0.042300000000000004
1578168900000,6550.0,6550.0,6550.0,6550.0,0.0
1578169800000,6550.0,6550.0,6550.0,6550.0,0.0
1578170700000,6583.02,6583.02,6583.02,6583.02,0.068357
1578171600000,6554.64,6554.64,6554.64,6554.64,0.004435
1578172500000,6554.64,6554.64,6554.64,6554.64,0.0
1578173400000,6568.18,6568.18,6568.18,6568.18,0.0016
1578174300000,6568.18,6568.18,6568.18,6568.18,0.0
1578175200000,6568.18,6568.18,6568.18,6568.18,0.0
1578176100000,6568.18,6568.18,6568.18,6568.18,0.0
1578177000000,6568.18,6568.18,6568.18,6568.18,0.0
1578177900000,6568.18,6568.18,6568.18,6568.18,0.0
1578178800000,6568.18,6568.18,6568.18,6568.18,0.0
1578179700000,6568.18,6568.18,6568.18,6568.18,0.0
1578180600000,6568.18,6568.18,6568.18,6568.18,0.0
1578181500000,6568.18,6568.18,6568.18,6568.18,0.0
1578182400000,6590.9,6590.9,6590.9,6590.9,0.002018
1578183300000,6590.9,6593.82,6590.9,6593.82,0.002165
1578184200000,6593.82,6593.82,6593.82,6593.82,0.0
1578185100000,6593.82,6593.82,6593.82,6593.82,0.0
1578186000000,6593.82,6672.37,6568.18,6629.12,0.023358
1578186900000,6613.63,6659.09,6568.18,6659.09,0.011138
1578187800000,6659.09,6659.09,6659.09,6659.09,0.0
1578188700000,6681.81,6699.28,6681.81,6699.28,0.002118
1578189600000,6699.28,6699.28,6699.28,6699.28,0.0
1578190500000,6699.28,6699.28,6699.28,6699.28,0.0
1578191400000,6677.83,6677.83,6677.83,6677.83,0.013073999999999999
1578192300000,6677.83,6677.83,6677.83,6677.83,0.0
1578193200000,6677.83,6677.83,6677.83,6677.83,0.0
1578194100000,6677.83,6677.83,6677.83,6677.83,0.0
1578195000000,6677.83,6677.83,6677.83,6677.83,0.0
1578195900000,6678.02,6678.02,6678.02,6678.02,0.001878
1578196800000,6669.65,6669.65,6658.6,6658.6,0.095621
1578197700000,6671.27,6671.27,6671.27,6671.27,0.0016
1578198600000,6671.27,6671.27,6671.27,6671.27,0.0
1578199500000,6671.27,6671.27,6671.27,6671.27,0.0016200000000000001
1578200400000,6671.27,6671.27,6671.27,6671.27,0.0
1578201300000,6671.27,6671.27,6671.27,6671.27,0.0
1578202200000,6671.27,6671.27,6671.27,6671.27,0.0
1578203100000,6671.27,6671.27,6671.27,6671.27,0.0
1578204000000,6671.27,6671.27,6671.27,6671.27,0.0
1578204900000,6671.27,6671.27,6671.27,6671.27,0.0
1578205800000,6671.27,6671.27,6671.27,6671.27,0.16352899999999998
1578206700000,6680.9,6684.27,6680.9,6684.27,0.053786999999999995
1578207600000,6684.27,6684.27,6684.27,6684.27,0.0
1578208500000,6684.27,6684.27,6684.27,6684.27,0.0
1578209400000,6684.27,6684.27,6684.27,6684.27,0.0
1578210300000,6675.0,6689.99,6674.82,6689.99,0.016177
1578211200000,6689.99,6689.99,6689.99,6689.99,0.0
1578212100000,6689.99,6689.99,6689.99,6689.99,0.0
1578213000000,6689.99,6689.99,6689.99,6689.99,0.0
1578213900000,6671.27,6671.27,6659.09,6659.09,0.121375
1578214800000,6642.22,6659.09,6642.22,6659.09,0.120183
1578215700000,6659.09,6659.09,6659.09,6659.09,0.000479
1578216600000,6659.09,6661.94,6659.09,6661.94,0.0051849999999999995
1578217500000,6658.54,6658.54,6658.54,6658.54,0.008345
1578218400000,6636.36,6636.36,6634.91,6634.91,0.0025
1578219300000,6638.97,6638.97,6638.97,6638.97,0.013231
1578220200000,6638.97,6638.97,6638.97,6638.97,0.0
1578221100000,6632.04,6632.04,6623.0,6624.0,0.548528
1578222000000,6650.0,6655.44,6650.0,6655.44,0.0022500000000000003
1578222900000,6655.44,6655.44,6655.44,6655.44,0.0
1578223800000,6655.44,6655.44,6655.44,6655.44,0.0
1578224700000,6655.44,6655.44,6655.44,6655.44,0.023857
1578225600000,6655.44,6655.44,6655.44,6655.44,0.0
1578226500000,6655.44,6655.44,6655.44,6655.44,0.0
1578227400000,6655.44,6655.44,6655.44,6655.44,0.0
1578228300000,6659.09,6660.07,6659.09,6660.07,0.0032
1578229200000,6660.07,6660.07,6660.07,6660.07,0.0
1578230100000,6655.44,6655.44,6655.44,6655.44,0.028581
1578231000000,6655.44,6655.44,6655.44,6655.44,0.0
1578231900000,6671.9,6671.9,6671.9,6671.9,0.002479
1578232800000,6671.9,6671.9,6671.9,6671.9,0.0
1578233700000,6671.9,6671.9,6671.9,6671.9,0.0
1578234600000,6671.9,6671.9,6671.9,6671.9,0.0
1578235500000,6651.46,6651.46,6651.46,6651.46,0.0115
1578236400000,6651.46,6651.46,6651.46,6651.46,0.0
1578237300000,6680.0,6680.0,6680.0,6680.0,0.025710999999999998
1578238200000,6680.0,6684.04,6680.0,6684.04,0.017927
1578239100000,6684.04,6684.04,6684.04,6684.04,0.0030559999999999997
1578240000000,6684.04,6684.04,6670.1,6670.1,0.010459
1578240900000,6676.85,6676.85,6676.85,6676.85,0.005678
1578241800000,6676.85,6676.85,6676.85,6676.85,0.0
1578242700000,6676.85,6676.85,6676.85,6676.85,0.0
1578243600000,6676.85,6676.85,6676.85,6676.85,0.0
1578244500000,6676.85,6676.85,6676.85,6676.85,0.0
1578245400000,6676.85,6676.85,6676.85,6676.85,0.0
1578246300000,6676.85,6676.85,6676.85,6676.85,0.0
1578247200000,6676.85,6676.85,6676.85,6676.85,0.0
1578248100000,6676.85,6676.85,6676.85,6676.85,0.0
1578249000000,6659.09,6659.09,6600.0,6623.35,0.020902
1578249900000,6623.35,6623.35,6623.35,6623.35,0.0
1578250800000,6623.35,6623.35,6623.35,6623.35,0.0
1578251700000,6645.93,6650.0,6645.93,6650.0,0.06995799999999999
1578252600000,6650.0,6650.0,6650.0,6650.0,0.23308
1578253500000,6659.09,6692.0,6659.09,6692.0,1.186772
1578254400000,6642.33,6642.33,6635.22,6640.65,0.107764
1578255300000,6659.09,6669.52,6659.09,6669.01,0.073419
1578256200000,6669.01,6669.01,6669.01,6669.01,0.0
1578257100000,6669.01,6669.01,6669.01,6669.01,0.0
1578258000000,6659.09,6659.09,6600.0,6600.0,0.017901
1578258900000,6600.0,6600.0,6600.0,6600.0,0.0
1578259800000,6600.0,6627.8,6590.9,6627.8,0.168087
1578260700000,6601.53,6601.53,6601.53,6601.53,0.0016
1578261600000,6601.53,6601.53,6601.53,6601.53,0.0
1578262500000,6590.9,6590.9,6583.42,6583.42,0.0032
1578263400000,6583.42,6583.42,6583.42,6583.42,0.0
1578264300000,6583.42,6583.42,6583.42,6583.42,0.0
1578265200000,6583.4,6589.0,6583.4,6589.0,0.14005499999999999
1578266100000,6589.0,6589.0,6589.0,6589.0,0.0
1578267000000,6589.0,6589.0,6589.0,6589.0,0.0
1578267900000,6589.0,6589.0,6589.0,6589.0,0.0
1578268800000,6568.18,6618.16,6515.58,6618.16,2.025846
1578269700000,6591.21,6599.18,6591.21,6599.18,0.049811
1578270600000,6599.18,6599.18,6599.18,6599.18,0.0
1578271500000,6599.18,6599.18,6599.18,6599.18,0.0
1578272400000,6599.18,6599.18,6599.18,6599.18,0.0
1578273300000,6599.18,6599.18,6599.18,6599.18,0.0
1578274200000,6599.18,6599.18,6599.18,6599.18,0.0
1578275100000,6613.21,6613.23,6613.21,6613.23,0.042884
1578276000000,6636.36,6704.54,6636.36,6704.54,0.183213
1578276900000,6709.5,6709.5,6709.5,6709.5,0.013418999999999999
1578277800000,6709.5,6709.5,6709.5,6709.5,0.0
1578278700000,6727.27,6750.1,6727.27,6749.39,1.331366
1578279600000,6727.27,6727.27,6723.63,6723.63,0.0032
1578280500000,6723.63,6723.63,6723.63,6723.63,0.0
1578281400000,6723.63,6723.63,6723.63,6723.63,0.0
1578282300000,6723.63,6723.63,6723.63,6723.63,0.0
1578283200000,6723.63,6723.63,6723.63,6723.63,0.0
1578284100000,6745.22,6748.7,6745.22,6748.7,0.021131999999999998
1578285000000,6748.7,6748.7,6748.7,6748.7,0.0
1578285900000,6744.83,6744.83,6744.83,6744.83,0.33513299999999996
1578286800000,6744.83,6744.83,6744.83,6744.83,0.0
1578287700000,6744.83,6744.83,6744.83,6744.83,0.0
1578288600000,6704.54,6725.47,6704.54,6725.47,0.00353
1578289500000,6727.27,6744.83,6723.0,6744.83,0.0132
1578290400000,6744.83,6744.83,6744.83,6744.83,0.0
1578291300000,6744.83,6744.83,6744.83,6744.83,0.0
1578292200000,6744.83,6744.83,6744.83,6744.83,0.0
1578293100000,6744.83,6744.83,6744.83,6744.83,0.0
1578294000000,6721.24,6721.24,6721.24,6721.24,0.047526
1578294900000,6721.24,6721.24,6721.24,6721.24,0.0
1578295800000,6721.24,6721.24,6721.24,6721.24,0.0
1578296700000,6721.24,6721.24,6721.24,6721.24,0.0
1578297600000,6729.42,6737.51,6729.42,6737.51,0.035407
1578298500000,6737.51,6737.51,6737.51,6737.51,0.0
1578299400000,6740.43,6748.18,6740.43,6748.18,0.05732
1578300300000,6746.91,6750.0,6746.68,6750.0,0.11276399999999999
1578301200000,6750.0,6750.0,6750.0,6750.0,0.0
1578302100000,6732.86,6732.86,6732.86,6732.86,0.001776
1578303000000,6732.86,6732.86,6732.86,6732.86,0.0
1578303900000,6732.86,6732.86,6732.86,6732.86,0.0
1578304800000,6732.86,6732.86,6732.86,6732.86,0.0
1578305700000,6732.86,6732.86,6732.86,6732.86,0.0
1578306600000,6732.86,6732.86,6732.86,6732.86,0.0
1578307500000,6750.0,6750.0,6750.0,6750.0,0.061679
1578308400000,6750.0,6750.0,6750.0,6750.0,0.0
1578309300000,6751.0,6780.0,6751.0,6780.0,0.09696
1578310200000,6750.0,6750.0,6750.0,6750.0,0.037376
1578311100000,6750.0,6750.0,6750.0,6750.0,0.0279
1578312000000,6750.0,6750.0,6750.0,6750.0,0.048923
1578312900000,6750.0,6750.0,6750.0,6750.0,0.0
1578313800000,6750.0,6750.0,6750.0,6750.0,0.0
1578314700000,6750.0,6750.0,6750.0,6750.0,0.067093
1578315600000,6750.0,6750.0,6750.0,6750.0,0.0
1578316500000,6750.0,6750.0,6750.0,6750.0,0.0
1578317400000,6727.27,6727.27,6636.36,6698.57,0.0177
1578318300000,6727.27,6750.0,6681.81,6681.81,0.29001899999999997
1578319200000,6681.81,6681.81,6659.09,6681.81,0.017738999999999998
1578320100000,6681.81,6681.81,6681.81,6681.81,0.0
1578321000000,6681.81,6681.81,6659.09,6659.09,0.077114
1578321900000,6659.09,6659.09,6659.09,6659.09,0.0
1578322800000,6659.09,6659.09,6659.09,6659.09,0.0
1578323700000,6659.09,6659.09,6659.09,6659.09,0.0
1578324600000,6659.09,6659.09,6659.09,6659.09,0.0
1578325500000,6659.09,6659.09,6659.09,6659.09,0.0
1578326400000,6659.09,6659.09,6659.09,6659.09,0.0
1578327300000,6659.09,6659.09,6659.09,6659.09,0.0
1578328200000,6659.09,6659.09,6659.09,6659.09,0.0
1578329100000,6659.09,6659.09,6659.09,6659.09,0.0
1578330000000,6659.09,6659.09,6636.37,6636.37,0.136541
1578330900000,6636.36,6714.34,6600.0,6714.34,0.029342999999999998
1578331800000,6681.81,6681.81,6681.81,6681.81,0.0016
1578332700000,6681.81,6681.81,6681.81,6681.81,0.0
1578333600000,6681.81,6681.81,6681.81,6681.81,0.0
1578334500000,6681.81,6681.81,6681.81,6681.81,0.0
1578335400000,6659.09,6659.09,6659.09,6659.09,0.0016
1578336300000,6681.8,6681.8,6681.8,6681.8,0.0016
1578337200000,6681.68,6681.8,6681.68,6681.8,0.09215000000000001
1578338100000,6681.81,6681.81,6681.81,6681.81,0.0045000000000000005
1578339000000,6681.81,6681.81,6681.81,6681.81,0.0
1578339900000,6636.37,6636.37,6500.0,6598.69,0.101183
1578340800000,6613.63,6639.8,6613.63,6639.8,0.023653999999999998
1578341700000,6636.36,6639.8,6613.63,6639.8,0.003538
1578342600000,6639.8,6639.8,6639.8,6639.8,0.0
1578343500000,6639.0,6639.79,6550.0,6550.0,0.114905
1578344400000,6545.45,6590.84,6520.0,6520.0,0.220162
1578345300000,6525.0,6750.0,6522.72,6636.4,1.5209709999999999
1578346200000,6681.81,6713.89,6659.09,6681.81,0.009260000000000001
1578347100000,6713.89,6713.89,6713.89,6713.89,0.0019679999999999997
1578348000000,6727.27,6727.27,6681.82,6681.82,0.090443
1578348900000,6704.55,6713.89,6607.79,6659.09,0.216084
1578349800000,6681.81,6850.0,6659.09,6850.0,1.536201
1578350700000,6894.26,6917.46,6889.49,6889.49,0.961314
1578351600000,6911.05,6950.0,6911.05,6950.0,0.021025
1578352500000,6935.96,6935.96,6886.45,6886.45,0.015210000000000001
1578353400000,6921.51,6930.0,6921.51,6930.0,0.1
1578354300000,6931.7,6931.7,6914.15,6914.15,0.026900999999999998
1578355200000,6942.65,7000.0,6942.65,7000.0,0.21593
1578356100000,7017.5,7046.46,7017.5,7046.46,0.013415999999999999
1578357000000,7050.0,7135.43,7050.0,7130.71,1.4241329999999999
1578357900000,7034.59,7047.75,7005.14,7047.75,0.606173
1578358800000,7047.75,7047.75,7047.75,7047.75,0.0
1578359700000,7047.75,7047.75,7047.75,7047.75,0.0
1578360600000,7047.75,7047.75,7047.75,7047.75,0.0
1578361500000,7057.78,7057.78,7057.78,7057.78,0.005
1578362400000,7057.78,7057.78,7057.78,7057.78,0.0
1578363300000,7070.37,7070.37,7070.37,7070.37,0.018817
1578364200000,7070.37,7070.37,7070.37,7070.37,0.0
1578365100000,7070.37,7070.37,7070.37,7070.37,0.0
1578366000000,7070.37,7070.37,7070.37,7070.37,0.0
1578366900000,7070.37,7070.37,7070.37,7070.37,0.0
1578367800000,7044.11,7071.92,7044.11,7071.92,0.0030659999999999997
1578368700000,7071.92,7071.92,7071.92,7071.92,0.0
1578369600000,7071.92,7071.92,7071.92,7071.92,0.0
1578370500000,7071.92,7071.92,7071.92,7071.92,0.0
1578371400000,7071.92,7071.92,7071.92,7071.92,0.0
1578372300000,7071.92,7071.92,7071.92,7071.92,0.0
1578373200000,7071.92,7071.92,7071.92,7071.92,0.0
1578374100000,7020.5,7020.5,7020.5,7020.5,0.005653
1578375000000,7020.5,7020.5,7020.5,7020.5,0.0
1578375900000,7045.9,7045.9,7042.72,7042.72,0.018113
1578376800000,7042.72,7042.72,7042.72,7042.72,0.0
1578377700000,7042.72,7042.72,7042.72,7042.72,0.0
1578378600000,7042.72,7042.72,7042.72,7042.72,0.0
1578379500000,7042.72,7042.72,7042.72,7042.72,0.0
1578380400000,7032.73,7032.73,7032.73,7032.73,0.112218
1578381300000,7032.73,7032.73,7032.73,7032.73,0.124207
1578382200000,7032.73,7032.73,7032.73,7032.73,0.0
1578383100000,7032.73,7032.73,7032.73,7032.73,0.0
1578384000000,7032.73,7032.73,7032.73,7032.73,0.0
1578384900000,7032.73,7032.73,7032.73,7032.73,0.0
1578385800000,7032.73,7032.73,7032.73,7032.73,0.007078
1578386700000,7032.75,7032.75,7032.75,7032.75,0.0024649999999999997
1578387600000,7045.0,7045.0,7045.0,7045.0,0.006193
1578388500000,7045.0,7045.0,7045.0,7045.0,0.0
1578389400000,7032.73,7032.73,6969.68,7018.96,1.349759
1578390300000,7038.21,7038.21,7038.21,7038.21,0.057525
1578391200000,7016.42,7016.42,7016.42,7016.42,0.004262999999999999
1578392100000,7016.42,7016.42,7016.42,7016.42,0.0
1578393000000,7041.0,7041.0,7041.0,7041.0,0.1
1578393900000,7041.0,7041.0,7041.0,7041.0,0.0
1578394800000,7045.0,7060.0,7045.0,7060.0,0.6138589999999999
1578395700000,7086.29,7090.0,7086.29,7090.0,0.20500000000000002
1578396600000,7100.0,7100.0,7059.08,7059.08,0.126934
1578397500000,7100.0,7108.6,7079.89,7079.89,0.213693
1578398400000,7079.89,7079.89,7079.89,7079.89,0.0
1578399300000,7070.42,7092.7,7033.38,7033.38,0.6995979999999999
1578400200000,7033.38,7033.38,7033.38,7033.38,0.0
1578401100000,7027.43,7027.43,7027.43,7027.43,0.01
1578402000000,7002.37,7002.37,7002.37,7002.37,0.145063
1578402900000,7002.37,7002.37,7002.37,7002.37,0.0
1578403800000,7002.37,7002.37,7002.37,7002.37,0.0
1578404700000,7004.21,7017.87,7000.39,7017.87,0.107184
1578405600000,7034.85,7034.85,7034.85,7034.85,0.008529
1578406500000,7034.85,7034.85,7034.85,7034.85,0.0
1578407400000,7042.8,7042.8,7039.31,7039.31,0.04
1578408300000,7039.31,7039.31,7039.31,7039.31,0.062332
1578409200000,7006.39,7013.81,6999.21,7013.81,0.188753
1578410100000,7025.65,7025.65,7025.65,7025.65,0.0017059999999999998
1578411000000,7002.1,7002.1,6956.86,6998.59,0.064154
1578411900000,6979.99,6992.85,6900.0,6965.2,0.089172
1578412800000,6998.41,7034.86,6998.41,7034.86,0.154115
1578413700000,7034.86,7062.04,7034.86,7062.04,0.15711899999999998
1578414600000,7092.57,7105.21,7092.57,7105.21,0.06324099999999999
1578415500000,7087.41,7100.19,7087.41,7100.19,0.007147
1578416400000,7100.19,7100.19,7100.19,7100.19,0.0
1578417300000,7107.1,7107.1,7105.04,7105.04,12.401365
1578418200000,7105.04,7105.04,7098.74,7098.74,4.596944
1578419100000,7098.74,7098.74,7098.74,7098.74,0.0
1578420000000,7098.04,7126.3,7098.04,7126.3,1.8299400000000001
1578420900000,7140.0,7208.94,7140.0,7208.94,0.129517
1578421800000,7216.16,7267.8,7216.16,7241.42,0.077082
1578422700000,7234.22,7243.03,7191.44,7191.44,0.07965699999999999
1578423600000,7205.6,7254.93,7205.6,7245.86,0.527892
1578424500000,7253.57,7276.96,7226.87,7232.78,0.358485
1578425400000,7254.52,7260.0,7219.94,7219.94,0.5764779999999999
1578426300000,7229.2,7281.0,7216.17,7216.17,0.168015
1578427200000,7214.15,7230.0,7214.15,7225.0,0.109441
1578428100000,7237.67,7237.67,7237.67,7237.67,0.0015
1578429000000,7269.47,7301.69,7269.47,7301.69,0.2025
1578429900000,7309.0,7334.5,7301.69,7303.75,0.168518
1578430800000,7320.9,7352.71,7283.43,7283.43,0.29117499999999996
1578431700000,7272.65,7280.0,7242.08,7269.7,0.049666999999999996
1578432600000,7231.56,7242.07,7227.19,7242.07,0.174566
1578433500000,7184.85,7184.85,7166.62,7166.62,0.0034839999999999997
1578434400000,7177.09,7177.09,7172.3,7172.3,0.14529
1578435300000,7141.54,7163.13,7128.31,7163.13,0.01583
1578436200000,7205.07,7205.07,7205.07,7205.07,0.003891
1578437100000,7205.07,7205.07,7205.07,7205.07,0.0
1578438000000,7205.07,7205.07,7205.07,7205.07,0.0
1578438900000,7201.35,7240.17,7201.35,7240.17,0.017089
1578439800000,7261.21,7323.69,7248.1,7323.69,0.109178
1578440700000,7313.58,7331.93,7310.58,7315.6,0.448289
1578441600000,7353.14,7470.0,7353.14,7418.33,0.327785
